UNII,ndc,product_name,INGREDIENT_NAME_x,INGREDIENT_NAME_y,ROUTE,DOSAGE_FORM,CAS_NUMBER,POTENCY_AMOUNT,POTENCY_UNIT,MAXIMUM_DAILY_EXPOSURE,MAXIMUM_DAILY_EXPOSURE_UNIT,RECORD_UPDATED
70097M6I30,51655-249,"LEVOFLOXACIN 250 mg ORAL TABLET, FILM COATED",MAGNESIUM STEARATE,MAGNESIUM STEARATE,ORAL,TABLET,557040.0,,,980.0,mg,
OP1R32D61U,51655-249,"LEVOFLOXACIN 250 mg ORAL TABLET, FILM COATED","CELLULOSE, MICROCRYSTALLINE",MICROCRYSTALLINE CELLULOSE,ORAL,TABLET,9004346.0,,,5117.0,mg,
15FIX9V2JP,51655-327,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",TITANIUM DIOXIDE,TITANIUM DIOXIDE,ORAL,TABLET,13463677.0,,,120.0,mg,
2S7830E561,51655-327,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED","CROSPOVIDONE, UNSPECIFIED",CROSPOVIDONE,ORAL,TABLET,9003398.0,,,2352.0,mg,
3NXW29V3WO,51655-327,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",HYPROMELLOSES,HYPROMELLOSE,ORAL,TABLET,9004653.0,,,1127.0,mg,
70097M6I30,51655-327,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",MAGNESIUM STEARATE,MAGNESIUM STEARATE,ORAL,TABLET,557040.0,,,980.0,mg,
ETJ7Z6XBU4,51655-327,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",SILICON DIOXIDE,SILICON DIOXIDE,ORAL,TABLET,7631869.0,,,336.0,mg,
EX438O2MRT,51655-327,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",FERRIC OXIDE YELLOW,FERRIC OXIDE YELLOW,ORAL,TABLET,51274001.0,,,24.0,mg,
O8232NY3SJ,51655-327,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED","STARCH, CORN","STARCH 1500, PREGELATINIZED",ORAL,TABLET,,,,1116.0,mg,
OP1R32D61U,51655-327,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED","CELLULOSE, MICROCRYSTALLINE",MICROCRYSTALLINE CELLULOSE,ORAL,TABLET,9004346.0,,,5117.0,mg,
15FIX9V2JP,51655-666,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",TITANIUM DIOXIDE,TITANIUM DIOXIDE,ORAL,TABLET,13463677.0,,,120.0,mg,
2S7830E561,51655-666,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED","CROSPOVIDONE, UNSPECIFIED",CROSPOVIDONE,ORAL,TABLET,9003398.0,,,2352.0,mg,
3NXW29V3WO,51655-666,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",HYPROMELLOSES,HYPROMELLOSE,ORAL,TABLET,9004653.0,,,1127.0,mg,
70097M6I30,51655-666,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",MAGNESIUM STEARATE,MAGNESIUM STEARATE,ORAL,TABLET,557040.0,,,980.0,mg,
ETJ7Z6XBU4,51655-666,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",SILICON DIOXIDE,SILICON DIOXIDE,ORAL,TABLET,7631869.0,,,336.0,mg,
H77VEI93A8,51655-666,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",FD&C YELLOW NO. 6,FD&C YELLOW NO. 6,ORAL,TABLET,2783940.0,60.02,mg,,,
I753WB2F1M,51655-666,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",FD&C YELLOW NO. 5,FD&C YELLOW NO. 5,ORAL,TABLET,1934210.0,180.0,mg,,,
O8232NY3SJ,51655-666,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED","STARCH, CORN","STARCH 1500, PREGELATINIZED",ORAL,TABLET,,,,1116.0,mg,
OP1R32D61U,51655-666,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED","CELLULOSE, MICROCRYSTALLINE",MICROCRYSTALLINE CELLULOSE,ORAL,TABLET,9004346.0,,,5117.0,mg,
15FIX9V2JP,51655-947,"LEVOFLOXACIN 250 mg ORAL TABLET, FILM COATED",TITANIUM DIOXIDE,TITANIUM DIOXIDE,ORAL,TABLET,13463677.0,,,120.0,mg,
2S7830E561,51655-947,"LEVOFLOXACIN 250 mg ORAL TABLET, FILM COATED","CROSPOVIDONE, UNSPECIFIED",CROSPOVIDONE,ORAL,TABLET,9003398.0,,,2352.0,mg,
3NXW29V3WO,51655-947,"LEVOFLOXACIN 250 mg ORAL TABLET, FILM COATED",HYPROMELLOSES,HYPROMELLOSE,ORAL,TABLET,9004653.0,,,1127.0,mg,
70097M6I30,51655-947,"LEVOFLOXACIN 250 mg ORAL TABLET, FILM COATED",MAGNESIUM STEARATE,MAGNESIUM STEARATE,ORAL,TABLET,557040.0,,,980.0,mg,
ETJ7Z6XBU4,51655-947,"LEVOFLOXACIN 250 mg ORAL TABLET, FILM COATED",SILICON DIOXIDE,SILICON DIOXIDE,ORAL,TABLET,7631869.0,,,336.0,mg,
O8232NY3SJ,51655-947,"LEVOFLOXACIN 250 mg ORAL TABLET, FILM COATED","STARCH, CORN","STARCH 1500, PREGELATINIZED",ORAL,TABLET,,,,1116.0,mg,
OP1R32D61U,51655-947,"LEVOFLOXACIN 250 mg ORAL TABLET, FILM COATED","CELLULOSE, MICROCRYSTALLINE",MICROCRYSTALLINE CELLULOSE,ORAL,TABLET,9004346.0,,,5117.0,mg,
15FIX9V2JP,53002-1350,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",TITANIUM DIOXIDE,TITANIUM DIOXIDE,ORAL,TABLET,13463677.0,,,120.0,mg,
1K09F3G675,53002-1350,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",FERRIC OXIDE RED,FERRIC OXIDE RED,ORAL,TABLET,1309371.0,,,8.0,mg,
3NXW29V3WO,53002-1350,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED","HYPROMELLOSE, UNSPECIFIED",HYPROMELLOSE,ORAL,TABLET,9004653.0,,,1127.0,mg,
6OZP39ZG8H,53002-1350,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",POLYSORBATE 80,POLYSORBATE 80,ORAL,TABLET,9005656.0,,,233.0,mg,
70097M6I30,53002-1350,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",MAGNESIUM STEARATE,MAGNESIUM STEARATE,ORAL,TABLET,557040.0,,,980.0,mg,
EX438O2MRT,53002-1350,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",FERRIC OXIDE YELLOW,FERRIC OXIDE YELLOW,ORAL,TABLET,51274001.0,,,24.0,mg,
FZ989GH94E,53002-1350,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED","POVIDONE, UNSPECIFIED",POVIDONE,ORAL,TABLET,9003398.0,,,216.0,mg,
M28OL1HH48,53002-1350,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",CROSCARMELLOSE SODIUM,CROSCARMELLOSE SODIUM,ORAL,TABLET,74811657.0,,,736.0,mg,
OP1R32D61U,53002-1350,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",MICROCRYSTALLINE CELLULOSE,MICROCRYSTALLINE CELLULOSE,ORAL,TABLET,9004346.0,,,5117.0,mg,
15FIX9V2JP,53002-1391,"LEVOFLOXACIN 250 mg ORAL TABLET, FILM COATED",TITANIUM DIOXIDE,TITANIUM DIOXIDE,ORAL,TABLET,13463677.0,,,120.0,mg,
1K09F3G675,53002-1391,"LEVOFLOXACIN 250 mg ORAL TABLET, FILM COATED",FERRIC OXIDE RED,FERRIC OXIDE RED,ORAL,TABLET,1309371.0,,,8.0,mg,
3NXW29V3WO,53002-1391,"LEVOFLOXACIN 250 mg ORAL TABLET, FILM COATED","HYPROMELLOSE, UNSPECIFIED",HYPROMELLOSE,ORAL,TABLET,9004653.0,,,1127.0,mg,
6OZP39ZG8H,53002-1391,"LEVOFLOXACIN 250 mg ORAL TABLET, FILM COATED",POLYSORBATE 80,POLYSORBATE 80,ORAL,TABLET,9005656.0,,,233.0,mg,
70097M6I30,53002-1391,"LEVOFLOXACIN 250 mg ORAL TABLET, FILM COATED",MAGNESIUM STEARATE,MAGNESIUM STEARATE,ORAL,TABLET,557040.0,,,980.0,mg,
OP1R32D61U,53002-1391,"LEVOFLOXACIN 250 mg ORAL TABLET, FILM COATED",MICROCRYSTALLINE CELLULOSE,MICROCRYSTALLINE CELLULOSE,ORAL,TABLET,9004346.0,,,5117.0,mg,
0WZ8WG20P6,53002-2350,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",HYPROMELLOSE 2910 (6 MPA.S),HYPROMELLOSE 2910 (6 MPA.S),ORAL,TABLET,9004653.0,,,880.0,mg,
15FIX9V2JP,53002-2350,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",TITANIUM DIOXIDE,TITANIUM DIOXIDE,ORAL,TABLET,13463677.0,,,120.0,mg,
1K09F3G675,53002-2350,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",FERRIC OXIDE RED,FERRIC OXIDE RED,ORAL,TABLET,1309371.0,,,8.0,mg,
6OZP39ZG8H,53002-2350,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",POLYSORBATE 80,POLYSORBATE 80,ORAL,TABLET,9005656.0,,,233.0,mg,
70097M6I30,53002-2350,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",MAGNESIUM STEARATE,MAGNESIUM STEARATE,ORAL,TABLET,557040.0,,,980.0,mg,
B697894SGQ,53002-2350,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",POLYETHYLENE GLYCOL 400,POLYETHYLENE GLYCOL 400,ORAL,TABLET,25322683.0,,,193.0,mg,
EX438O2MRT,53002-2350,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",FERRIC OXIDE YELLOW,FERRIC OXIDE YELLOW,ORAL,TABLET,51274001.0,,,24.0,mg,
M28OL1HH48,53002-2350,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",CROSCARMELLOSE SODIUM,CROSCARMELLOSE SODIUM,ORAL,TABLET,74811657.0,,,736.0,mg,
OP1R32D61U,53002-2350,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",MICROCRYSTALLINE CELLULOSE,MICROCRYSTALLINE CELLULOSE,ORAL,TABLET,9004346.0,,,5117.0,mg,
R75537T0T4,53002-2350,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",HYPROMELLOSE 2910 (5 MPA.S),HYPROMELLOSE 2910 (5 MPA.S),ORAL,TABLET,9004653.0,,,1200.0,mg,
15FIX9V2JP,53002-2582,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",TITANIUM DIOXIDE,TITANIUM DIOXIDE,ORAL,TABLET,13463677.0,,,120.0,mg,
3NXW29V3WO,53002-2582,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED","HYPROMELLOSE, UNSPECIFIED",HYPROMELLOSE,ORAL,TABLET,9004653.0,,,1127.0,mg,
6OZP39ZG8H,53002-2582,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",POLYSORBATE 80,POLYSORBATE 80,ORAL,TABLET,9005656.0,,,233.0,mg,
70097M6I30,53002-2582,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",MAGNESIUM STEARATE,MAGNESIUM STEARATE,ORAL,TABLET,557040.0,,,980.0,mg,
OP1R32D61U,53002-2582,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",MICROCRYSTALLINE CELLULOSE,MICROCRYSTALLINE CELLULOSE,ORAL,TABLET,9004346.0,,,5117.0,mg,
15FIX9V2JP,53002-3350,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",TITANIUM DIOXIDE,TITANIUM DIOXIDE,ORAL,TABLET,13463677.0,,,120.0,mg,
1K09F3G675,53002-3350,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",FERRIC OXIDE RED,FERRIC OXIDE RED,ORAL,TABLET,1309371.0,,,8.0,mg,
3NXW29V3WO,53002-3350,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED","HYPROMELLOSE, UNSPECIFIED",HYPROMELLOSE,ORAL,TABLET,9004653.0,,,1127.0,mg,
6OZP39ZG8H,53002-3350,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",POLYSORBATE 80,POLYSORBATE 80,ORAL,TABLET,9005656.0,,,233.0,mg,
70097M6I30,53002-3350,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",MAGNESIUM STEARATE,MAGNESIUM STEARATE,ORAL,TABLET,557040.0,,,980.0,mg,
EX438O2MRT,53002-3350,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",FERRIC OXIDE YELLOW,FERRIC OXIDE YELLOW,ORAL,TABLET,51274001.0,,,24.0,mg,
OP1R32D61U,53002-3350,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",MICROCRYSTALLINE CELLULOSE,MICROCRYSTALLINE CELLULOSE,ORAL,TABLET,9004346.0,,,5117.0,mg,
15FIX9V2JP,53002-4350,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",TITANIUM DIOXIDE,TITANIUM DIOXIDE,ORAL,TABLET,13463677.0,,,120.0,mg,
1K09F3G675,53002-4350,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",FERRIC OXIDE RED,FERRIC OXIDE RED,ORAL,TABLET,1309371.0,,,8.0,mg,
3NXW29V3WO,53002-4350,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED","HYPROMELLOSE, UNSPECIFIED",HYPROMELLOSE,ORAL,TABLET,9004653.0,,,1127.0,mg,
6OZP39ZG8H,53002-4350,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",POLYSORBATE 80,POLYSORBATE 80,ORAL,TABLET,9005656.0,,,233.0,mg,
70097M6I30,53002-4350,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",MAGNESIUM STEARATE,MAGNESIUM STEARATE,ORAL,TABLET,557040.0,,,980.0,mg,
EX438O2MRT,53002-4350,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",FERRIC OXIDE YELLOW,FERRIC OXIDE YELLOW,ORAL,TABLET,51274001.0,,,24.0,mg,
OP1R32D61U,53002-4350,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",MICROCRYSTALLINE CELLULOSE,MICROCRYSTALLINE CELLULOSE,ORAL,TABLET,9004346.0,,,5117.0,mg,
15FIX9V2JP,53217-199,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",TITANIUM DIOXIDE,TITANIUM DIOXIDE,ORAL,TABLET,13463677.0,,,120.0,mg,
1K09F3G675,53217-199,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",FERRIC OXIDE RED,FERRIC OXIDE RED,ORAL,TABLET,1309371.0,,,8.0,mg,
2S7830E561,53217-199,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",CROSPOVIDONE,CROSPOVIDONE,ORAL,TABLET,9003398.0,,,2352.0,mg,
3NXW29V3WO,53217-199,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",HYPROMELLOSES,HYPROMELLOSE,ORAL,TABLET,9004653.0,,,1127.0,mg,
6OZP39ZG8H,53217-199,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",POLYSORBATE 80,POLYSORBATE 80,ORAL,TABLET,9005656.0,,,233.0,mg,
70097M6I30,53217-199,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",MAGNESIUM STEARATE,MAGNESIUM STEARATE,ORAL,TABLET,557040.0,,,980.0,mg,
EX438O2MRT,53217-199,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",FERRIC OXIDE YELLOW,FERRIC OXIDE YELLOW,ORAL,TABLET,51274001.0,,,24.0,mg,
OP1R32D61U,53217-199,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED","CELLULOSE, MICROCRYSTALLINE",MICROCRYSTALLINE CELLULOSE,ORAL,TABLET,9004346.0,,,5117.0,mg,
15FIX9V2JP,53217-318,LEVOFLOXACIN 750 mg ORAL TABLET,TITANIUM DIOXIDE,TITANIUM DIOXIDE,ORAL,TABLET,13463677.0,,,120.0,mg,
3NXW29V3WO,53217-318,LEVOFLOXACIN 750 mg ORAL TABLET,HYPROMELLOSES,HYPROMELLOSE,ORAL,TABLET,9004653.0,,,1127.0,mg,
70097M6I30,53217-318,LEVOFLOXACIN 750 mg ORAL TABLET,MAGNESIUM STEARATE,MAGNESIUM STEARATE,ORAL,TABLET,557040.0,,,980.0,mg,
FZ989GH94E,53217-318,LEVOFLOXACIN 750 mg ORAL TABLET,POVIDONE,POVIDONE,ORAL,TABLET,9003398.0,,,216.0,mg,
M28OL1HH48,53217-318,LEVOFLOXACIN 750 mg ORAL TABLET,CROSCARMELLOSE SODIUM,CROSCARMELLOSE SODIUM,ORAL,TABLET,74811657.0,,,736.0,mg,
O8232NY3SJ,53217-318,LEVOFLOXACIN 750 mg ORAL TABLET,"STARCH, CORN","STARCH 1500, PREGELATINIZED",ORAL,TABLET,,,,1116.0,mg,
OP1R32D61U,53217-318,LEVOFLOXACIN 750 mg ORAL TABLET,"CELLULOSE, MICROCRYSTALLINE",MICROCRYSTALLINE CELLULOSE,ORAL,TABLET,9004346.0,,,5117.0,mg,
55X04QC32I,54288-140,LEVOFLOXACIN 15 mg in 1 mL OPHTHALMIC SOLUTION/ DROPS,SODIUM HYDROXIDE,SODIUM HYDROXIDE,ORAL,TABLET,1310732.0,,,10.0,mg,
PDC6A3C0OX,54288-140,LEVOFLOXACIN 15 mg in 1 mL OPHTHALMIC SOLUTION/ DROPS,GLYCERIN,GLYCERIN,ORAL,TABLET,56815.0,,,42.0,mg,
QTT17582CB,54288-140,LEVOFLOXACIN 15 mg in 1 mL OPHTHALMIC SOLUTION/ DROPS,HYDROCHLORIC ACID,HYDROCHLORIC ACID,ORAL,TABLET,7647010.0,2.32,mg,,,
15FIX9V2JP,54868-3923,"levofloxacin 500 mg ORAL TABLET, FILM COATED [LEVAQUIN]",titanium dioxide,TITANIUM DIOXIDE,ORAL,TABLET,13463677.0,,,120.0,mg,
1K09F3G675,54868-3923,"levofloxacin 500 mg ORAL TABLET, FILM COATED [LEVAQUIN]",ferric oxide red,FERRIC OXIDE RED,ORAL,TABLET,1309371.0,,,8.0,mg,
3NXW29V3WO,54868-3923,"levofloxacin 500 mg ORAL TABLET, FILM COATED [LEVAQUIN]",hypromelloses,HYPROMELLOSE,ORAL,TABLET,9004653.0,,,1127.0,mg,
6OZP39ZG8H,54868-3923,"levofloxacin 500 mg ORAL TABLET, FILM COATED [LEVAQUIN]",polysorbate 80,POLYSORBATE 80,ORAL,TABLET,9005656.0,,,233.0,mg,
70097M6I30,54868-3923,"levofloxacin 500 mg ORAL TABLET, FILM COATED [LEVAQUIN]",magnesium stearate,MAGNESIUM STEARATE,ORAL,TABLET,557040.0,,,980.0,mg,
EX438O2MRT,54868-3923,"levofloxacin 500 mg ORAL TABLET, FILM COATED [LEVAQUIN]",ferric oxide yellow,FERRIC OXIDE YELLOW,ORAL,TABLET,51274001.0,,,24.0,mg,
OP1R32D61U,54868-3923,"levofloxacin 500 mg ORAL TABLET, FILM COATED [LEVAQUIN]","cellulose, microcrystalline",MICROCRYSTALLINE CELLULOSE,ORAL,TABLET,9004346.0,,,5117.0,mg,
15FIX9V2JP,54868-4175,"levofloxacin 250 mg ORAL TABLET, FILM COATED [LEVAQUIN]",titanium dioxide,TITANIUM DIOXIDE,ORAL,TABLET,13463677.0,,,120.0,mg,
1K09F3G675,54868-4175,"levofloxacin 250 mg ORAL TABLET, FILM COATED [LEVAQUIN]",ferric oxide red,FERRIC OXIDE RED,ORAL,TABLET,1309371.0,,,8.0,mg,
3NXW29V3WO,54868-4175,"levofloxacin 250 mg ORAL TABLET, FILM COATED [LEVAQUIN]",hypromelloses,HYPROMELLOSE,ORAL,TABLET,9004653.0,,,1127.0,mg,
6OZP39ZG8H,54868-4175,"levofloxacin 250 mg ORAL TABLET, FILM COATED [LEVAQUIN]",polysorbate 80,POLYSORBATE 80,ORAL,TABLET,9005656.0,,,233.0,mg,
70097M6I30,54868-4175,"levofloxacin 250 mg ORAL TABLET, FILM COATED [LEVAQUIN]",magnesium stearate,MAGNESIUM STEARATE,ORAL,TABLET,557040.0,,,980.0,mg,
OP1R32D61U,54868-4175,"levofloxacin 250 mg ORAL TABLET, FILM COATED [LEVAQUIN]","cellulose, microcrystalline",MICROCRYSTALLINE CELLULOSE,ORAL,TABLET,9004346.0,,,5117.0,mg,
15FIX9V2JP,54868-4971,"levofloxacin 750 mg ORAL TABLET, FILM COATED [LEVAQUIN]",titanium dioxide,TITANIUM DIOXIDE,ORAL,TABLET,13463677.0,,,120.0,mg,
3NXW29V3WO,54868-4971,"levofloxacin 750 mg ORAL TABLET, FILM COATED [LEVAQUIN]",hypromelloses,HYPROMELLOSE,ORAL,TABLET,9004653.0,,,1127.0,mg,
6OZP39ZG8H,54868-4971,"levofloxacin 750 mg ORAL TABLET, FILM COATED [LEVAQUIN]",polysorbate 80,POLYSORBATE 80,ORAL,TABLET,9005656.0,,,233.0,mg,
70097M6I30,54868-4971,"levofloxacin 750 mg ORAL TABLET, FILM COATED [LEVAQUIN]",magnesium stearate,MAGNESIUM STEARATE,ORAL,TABLET,557040.0,,,980.0,mg,
OP1R32D61U,54868-4971,"levofloxacin 750 mg ORAL TABLET, FILM COATED [LEVAQUIN]","cellulose, microcrystalline",MICROCRYSTALLINE CELLULOSE,ORAL,TABLET,9004346.0,,,5117.0,mg,
15FIX9V2JP,54868-6277,"Levofloxacin 250 mg ORAL TABLET, FILM COATED",titanium dioxide,TITANIUM DIOXIDE,ORAL,TABLET,13463677.0,,,120.0,mg,
3NXW29V3WO,54868-6277,"Levofloxacin 250 mg ORAL TABLET, FILM COATED",HYPROMELLOSES,HYPROMELLOSE,ORAL,TABLET,9004653.0,,,1127.0,mg,
70097M6I30,54868-6277,"Levofloxacin 250 mg ORAL TABLET, FILM COATED",magnesium stearate,MAGNESIUM STEARATE,ORAL,TABLET,557040.0,,,980.0,mg,
ETJ7Z6XBU4,54868-6277,"Levofloxacin 250 mg ORAL TABLET, FILM COATED",colloidal silicon dioxide,SILICON DIOXIDE,ORAL,TABLET,7631869.0,,,336.0,mg,
O8232NY3SJ,54868-6277,"Levofloxacin 250 mg ORAL TABLET, FILM COATED","STARCH, CORN","STARCH 1500, PREGELATINIZED",ORAL,TABLET,,,,1116.0,mg,
OP1R32D61U,54868-6277,"Levofloxacin 250 mg ORAL TABLET, FILM COATED","CELLULOSE, MICROCRYSTALLINE",MICROCRYSTALLINE CELLULOSE,ORAL,TABLET,9004346.0,,,5117.0,mg,
15FIX9V2JP,54868-6278,"Levofloxacin 500 mg ORAL TABLET, FILM COATED",titanium dioxide,TITANIUM DIOXIDE,ORAL,TABLET,13463677.0,,,120.0,mg,
3NXW29V3WO,54868-6278,"Levofloxacin 500 mg ORAL TABLET, FILM COATED",HYPROMELLOSES,HYPROMELLOSE,ORAL,TABLET,9004653.0,,,1127.0,mg,
70097M6I30,54868-6278,"Levofloxacin 500 mg ORAL TABLET, FILM COATED",magnesium stearate,MAGNESIUM STEARATE,ORAL,TABLET,557040.0,,,980.0,mg,
ETJ7Z6XBU4,54868-6278,"Levofloxacin 500 mg ORAL TABLET, FILM COATED",colloidal silicon dioxide,SILICON DIOXIDE,ORAL,TABLET,7631869.0,,,336.0,mg,
H77VEI93A8,54868-6278,"Levofloxacin 500 mg ORAL TABLET, FILM COATED",FD&C YELLOW NO. 6,FD&C YELLOW NO. 6,ORAL,TABLET,2783940.0,60.02,mg,,,
I753WB2F1M,54868-6278,"Levofloxacin 500 mg ORAL TABLET, FILM COATED",FD&C YELLOW NO. 5,FD&C YELLOW NO. 5,ORAL,TABLET,1934210.0,180.0,mg,,,
O8232NY3SJ,54868-6278,"Levofloxacin 500 mg ORAL TABLET, FILM COATED","STARCH, CORN","STARCH 1500, PREGELATINIZED",ORAL,TABLET,,,,1116.0,mg,
OP1R32D61U,54868-6278,"Levofloxacin 500 mg ORAL TABLET, FILM COATED","CELLULOSE, MICROCRYSTALLINE",MICROCRYSTALLINE CELLULOSE,ORAL,TABLET,9004346.0,,,5117.0,mg,
15FIX9V2JP,54868-6279,"Levofloxacin 750 mg ORAL TABLET, FILM COATED",titanium dioxide,TITANIUM DIOXIDE,ORAL,TABLET,13463677.0,,,120.0,mg,
3NXW29V3WO,54868-6279,"Levofloxacin 750 mg ORAL TABLET, FILM COATED",HYPROMELLOSES,HYPROMELLOSE,ORAL,TABLET,9004653.0,,,1127.0,mg,
70097M6I30,54868-6279,"Levofloxacin 750 mg ORAL TABLET, FILM COATED",magnesium stearate,MAGNESIUM STEARATE,ORAL,TABLET,557040.0,,,980.0,mg,
ETJ7Z6XBU4,54868-6279,"Levofloxacin 750 mg ORAL TABLET, FILM COATED",colloidal silicon dioxide,SILICON DIOXIDE,ORAL,TABLET,7631869.0,,,336.0,mg,
EX438O2MRT,54868-6279,"Levofloxacin 750 mg ORAL TABLET, FILM COATED",FERRIC OXIDE YELLOW,FERRIC OXIDE YELLOW,ORAL,TABLET,51274001.0,,,24.0,mg,
O8232NY3SJ,54868-6279,"Levofloxacin 750 mg ORAL TABLET, FILM COATED","STARCH, CORN","STARCH 1500, PREGELATINIZED",ORAL,TABLET,,,,1116.0,mg,
OP1R32D61U,54868-6279,"Levofloxacin 750 mg ORAL TABLET, FILM COATED","CELLULOSE, MICROCRYSTALLINE",MICROCRYSTALLINE CELLULOSE,ORAL,TABLET,9004346.0,,,5117.0,mg,
15FIX9V2JP,55111-279,"Levofloxacin 250 mg ORAL TABLET, FILM COATED",titanium dioxide,TITANIUM DIOXIDE,ORAL,TABLET,13463677.0,,,120.0,mg,
2S7830E561,55111-279,"Levofloxacin 250 mg ORAL TABLET, FILM COATED","Crospovidone, Unspecified",CROSPOVIDONE,ORAL,TABLET,9003398.0,,,2352.0,mg,
3NXW29V3WO,55111-279,"Levofloxacin 250 mg ORAL TABLET, FILM COATED",HYPROMELLOSES,HYPROMELLOSE,ORAL,TABLET,9004653.0,,,1127.0,mg,
70097M6I30,55111-279,"Levofloxacin 250 mg ORAL TABLET, FILM COATED",magnesium stearate,MAGNESIUM STEARATE,ORAL,TABLET,557040.0,,,980.0,mg,
ETJ7Z6XBU4,55111-279,"Levofloxacin 250 mg ORAL TABLET, FILM COATED",colloidal silicon dioxide,SILICON DIOXIDE,ORAL,TABLET,7631869.0,,,336.0,mg,
ETJ7Z6XBU4,55111-279,"Levofloxacin 250 mg ORAL TABLET, FILM COATED",Silicon Dioxide,SILICON DIOXIDE,ORAL,TABLET,7631869.0,,,336.0,mg,
O8232NY3SJ,55111-279,"Levofloxacin 250 mg ORAL TABLET, FILM COATED","STARCH, CORN","STARCH 1500, PREGELATINIZED",ORAL,TABLET,,,,1116.0,mg,
OP1R32D61U,55111-279,"Levofloxacin 250 mg ORAL TABLET, FILM COATED","CELLULOSE, MICROCRYSTALLINE",MICROCRYSTALLINE CELLULOSE,ORAL,TABLET,9004346.0,,,5117.0,mg,
15FIX9V2JP,55111-280,"Levofloxacin 500 mg ORAL TABLET, FILM COATED",titanium dioxide,TITANIUM DIOXIDE,ORAL,TABLET,13463677.0,,,120.0,mg,
