Brand Name,Generic Name,Approval Date,Manufacturer,Drug Class
['Exchange Select Miconazole 1'],MICONAZOLE NITRATE,20170509,['Army & Air Force Exchange Service'],N/A
['Shaping Patch Set'],SHAPING PATCH SET,20231007,"['Guangzhou Hanhai Trading Co., Ltd']",N/A
N/A,N/A,20170215,N/A,N/A
['Capsicum Plaster-HOT'],CAPSICUM PLASTER-HOT,20231007,"['Guangzhou Hanhai Trading Co., Ltd']",N/A
['BI-MART Ultra Strength Antacid Peppermint'],CALCIUM CARBONATE,20220111,['Bi-Mart'],N/A
['Rotosxika Foot Detox Pads'],"BAMBOO VINEGAR, TOURMALINE, PYROLIGNEOUS ACID, HOUTTUYNIA CORDATA",20231007,"['Puning Xinhua Trade Co., Ltd.']",N/A
['Sucralfate'],SUCRALFATE,20240119,['REMEDYREPACK INC.'],N/A
['Breast Enhancement Cream'],BREAST ENHANCEMENT CREAM,20231007,"['Guangzhou Hanhai Trading Co., Ltd']",N/A
N/A,N/A,20100412,N/A,N/A
['Scar Diminishing Cream'],SCAR DIMINISHING CREAM,20231007,"['Guangzhou Hanhai Trading Co., Ltd']",N/A
['Azithromycin'],AZITHROMYCIN MONOHYDRATE,20191216,"['Taro Pharmaceuticals U.S.A., Inc.']",N/A
N/A,N/A,20110103,N/A,N/A
N/A,N/A,20241025,N/A,N/A
N/A,N/A,20211018,N/A,N/A
['Cyanocobalamin'],CYANOCOBALAMIN,20231003,"['Asclemed USA, Inc.']",N/A
N/A,N/A,20241008,N/A,N/A
N/A,N/A,20190322,N/A,N/A
N/A,N/A,20140331,N/A,N/A
N/A,N/A,20200428,N/A,N/A
N/A,N/A,20220922,N/A,N/A
N/A,N/A,20140829,N/A,N/A
['Arformoterol tartrate'],ARFORMOTEROL TARTRATE,20210531,"['Teva Pharmaceuticals USA, Inc.']",N/A
N/A,N/A,20111001,N/A,N/A
N/A,N/A,20211103,N/A,N/A
N/A,N/A,20151226,N/A,N/A
['Industrotox'],"GLYCYRRHIZA GLABRA, PLANTAGO MAJOR, STILLINGIA SYLVATICA, TRIFOLIUM PRATENSE, ARNICA MONTANA, ASCLEPIAS TUBEROSA, BERBERIS VULGARIS, CALENDULA OFFICINALIS, CHAMOMILLA, CHELIDONIUM MAJUS, ECHINACEA (ANGUSTIFOLIA), EUCALYPTUS GLOBULUS, LAPPA MAJOR, NASTURTIUM AQUATICUM, PHYTOLACCA DECANDRA, RHAMNUS FRANGULA, RHAMNUS PURSHIANA, TARAXACUM OFFICINALE, TRIGONELLA FOENUM-GRAECUM, URTICA DIOICA, XANTHOXYLUM FRAXINEUM, SYMPHYTUM OFFICINALE, HEPAR SUIS, LUNG (SUIS), LYMPH NODE (SUIS)",20170616,"['BioActive Nutritional, Inc.']",N/A
['IROSPAN 24/6'],"IRON, FOLIC ACID, VITAMIN/MINERAL SUPPLEMENT",20230118,['WOMENS CHOICE PHARMACEUTICALS LLC'],N/A
N/A,N/A,20110601,N/A,N/A
N/A,N/A,20180313,N/A,N/A
N/A,N/A,20130725,N/A,N/A
N/A,N/A,20191001,N/A,N/A
N/A,N/A,20160309,N/A,N/A
['First Aid Only First Aid/Burn'],"LIDOCAINE HYDROCHLORIDE, BENZALKONIUM CHLORIDE",20231009,['Acme United Corporation'],N/A
['Antibiotic'],NEOMYCIN SULFATE,20240916,['Total Resources International'],N/A
N/A,N/A,20221229,N/A,N/A
['Dynarex Green'],ALCOHOL,20221128,['Dynarex Corporation'],N/A
['Kali iodatum'],POTASSIUM IODIDE,20231113,['Boiron'],N/A
N/A,N/A,20221104,N/A,N/A
['prednisone'],PREDNISONE,20240301,"['RPK Pharmaceuticals, Inc.']",N/A
N/A,N/A,20240923,N/A,N/A
N/A,N/A,20110328,N/A,N/A
N/A,N/A,20180808,N/A,N/A
N/A,N/A,20170203,N/A,N/A
['EC-NAPROXEN'],NAPROXEN,20240413,['Woodward Pharma Services LLC'],N/A
['LidoPatch Pain Relief'],"LIDOCAINE HCL, MENTHOL",20231007,['JAR Laboratories'],N/A
N/A,N/A,20141226,N/A,N/A
N/A,N/A,20170530,N/A,N/A
N/A,N/A,20210803,N/A,N/A
['Buprenorphine and Naloxone'],BUPRENORPHINE AND NALOXONE,20240708,['REMEDYREPACK INC.'],N/A
['Nystatin'],NYSTATIN,20240723,['Preferred Pharmaceuticals Inc.'],N/A
N/A,N/A,20180307,N/A,N/A
['Bunion Pain Relief Cream'],BUNION PAIN RELIEF CREAM,20231007,"['Guangzhou Hanhai Trading Co., Ltd']",N/A
['Hot Sweat Cream'],HOT SWEAT CREAM,20231007,"['Guangzhou Hanhai Trading Co., Ltd']",N/A
['Ginger slimming Tear and pull membrane'],GINGER SLIMMING TEAR AND PULL MEMBRANE,20231007,"['Guangzhou Hanhai Trading Co., Ltd']",N/A
['Fat Burning Body Slimming Cream'],FAT BURNING BODY SLIMMING CREAM,20231007,"['Guangzhou Hanhai Trading Co., Ltd']",N/A
['Perfect Body Curves Cream'],PERFECT BODY CURVES CREAM,20231008,"['Guangzhou Hanhai Trading Co., Ltd']",N/A
['Pure Green Coffee Bean Extract diet patch'],PURE GREEN COFFEE BEAN EXTRACT DIET PATCH,20231008,"['Guangzhou Hanhai Trading Co., Ltd']",N/A
['good sense anti itch'],HYDROCORTISONE,20240926,['A-S Medication Solutions'],N/A
N/A,N/A,20130515,N/A,N/A
['Lymphatic Drainage Detox Slimming Patch'],LYMPHATIC DRAINAGE DETOX SLIMMING PATCH,20231008,"['Guangzhou Hanhai Trading Co., Ltd']",N/A
['Wonderposted Quick Slimming Patch'],WONDERPOSTED QUICK SLIMMING PATCH,20231008,"['Guangzhou Hanhai Trading Co., Ltd']",N/A
['Slimming Patch'],SLIMMING PATCH,20231008,"['Guangzhou Hanhai Trading Co., Ltd']",N/A
N/A,N/A,20180611,N/A,N/A
['Slimming Patch'],SLIMMING PATCH,20231008,"['Guangzhou Hanhai Trading Co., Ltd']",N/A
['Docusate Sodium'],DOCUSATE SODIUM,20240917,"['NCS HealthCare of KY, LLC dba Vangard Labs']",N/A
N/A,N/A,20160331,N/A,N/A
N/A,N/A,20160802,N/A,N/A
['Creon'],PANCRELIPASE,20240228,['AbbVie Inc.'],N/A
N/A,N/A,20230814,N/A,N/A
['Hydrogen Peroxide'],HYDROGEN PEROXIDE,20240731,['AmerisourceBergen (Good Neighbor Pharmacy) 46122'],N/A
N/A,N/A,20180116,N/A,N/A
N/A,N/A,20220711,N/A,N/A
N/A,N/A,20220323,N/A,N/A
['Adapalene'],ADAPALENE,20221128,['TOP CARE (Topco Associates LLC)'],N/A
['LACOSAMIDE'],LACOSAMIDE,20231122,['Zydus Pharmaceuticals USA Inc.'],N/A
N/A,N/A,20151021,N/A,N/A
['Dicyclomine Hydrochloride'],DICYCLOMINE HYDROCHLORIDE,20240823,['Bryant Ranch Prepack'],N/A
['Sinus Severe'],"ACETAMINOPHEN, GUAIFENESIN, AND PHENYLEPHRINE HYDROCHLORIDE",20240807,"['CHAIN DRUG MARKETING ASSOCIATION, INC.']",N/A
N/A,N/A,20180211,N/A,N/A
N/A,N/A,20141106,N/A,N/A
N/A,N/A,20160517,N/A,N/A
N/A,N/A,20180719,N/A,N/A
N/A,N/A,20141120,N/A,N/A
N/A,N/A,20231221,N/A,N/A
N/A,N/A,20210310,N/A,N/A
['Differin'],ADAPALENE,20221207,"['Galderma Laboratories, L.P.']",N/A
N/A,N/A,20120925,N/A,N/A
N/A,N/A,20181218,N/A,N/A
['Ovace Plus'],SULFACETAMIDE SODIUM,20230817,['Mission Pharmacal Company'],N/A
N/A,N/A,20190917,N/A,N/A
N/A,N/A,20220503,N/A,N/A
N/A,N/A,20180315,N/A,N/A
['Aloe Vera Gel'],"LIDOCAINE HCL, MENTHOL",20240906,"['Retail Business Services, LLC']",N/A
N/A,N/A,20160325,N/A,N/A
N/A,N/A,20210531,N/A,N/A
['Recens Hand Sanitizer Wipes'],ALCOHOL,20181129,"['Certus Medical, Inc.']",N/A
N/A,N/A,20240214,N/A,N/A
N/A,N/A,20230320,N/A,N/A
['Transform 30'],"FUCUS VESICULOSUS, CYSTEINUM, NICOTINAMIDUM, ALPHA-LIPOICUM ACIDUM, ANTIMONIUM CRUDUM, CHROMIUM SULPHURICUM, GAMBOGIA, ANACARDIUM ORIENTALE, GRAPHITES",20230110,['H2 Nutrition'],N/A
N/A,N/A,20220725,N/A,N/A
['Naproxen Sodium'],NAPROXEN SODIUM,20221229,"['Wal-Mart Stores, Inc.']",N/A
N/A,N/A,20100306,N/A,N/A
['Firmarine Moisturizer SPF 30'],"AVOBENZONE, OCTINOXATE, AND OCTISALATE",20241015,"['Erno Laszlo, Inc.']",N/A
N/A,N/A,20130918,N/A,N/A
N/A,N/A,20110614,N/A,N/A
N/A,N/A,20231215,N/A,N/A
['PERSISTENT BODY ACNE WASH 8.5OZ'],SALICYLIC ACID,20231009,['China Ningbo Shangge Cosmetics Technology Corp.'],N/A
['wart removal pen'],WART REMOVAL PEN,20231128,"['Wenchang Panzhijie Trading Co., Ltd.']",N/A
['prednisone'],PREDNISONE,20240921,['Amneal Pharmaceuticals NY LLC'],N/A
N/A,N/A,20130709,N/A,N/A
N/A,N/A,20240829,N/A,N/A
N/A,N/A,20171204,N/A,N/A
N/A,N/A,20190517,N/A,N/A
['Verapamil Hydrochloride'],VERAPAMIL HYDROCHLORIDE,20221017,['Teva Pharmaceuticals Inc'],N/A
['Ery'],ERYTHROMYCIN,20230717,['Bryant Ranch Prepack'],N/A
['tramadol hydrochloride'],TRAMADOL HYDROCHLORIDE,20241030,['Major Pharmaceuticals'],N/A
['Hand Sanitizer Lavender'],ETHYL ALCOHOL,20241102,"['Whole Foods Market, Inc.']",N/A
N/A,N/A,20240829,N/A,N/A
['Hand Sanitizer Cucumber Aloe'],ETHYL ALCOHOL,20241102,"['Whole Foods Market, Inc.']",N/A
['Hand Sanitizer Orange Blossom'],ETHYL ALCOHOL,20241102,"['Whole Foods Market, Inc.']",N/A
['Heparin Sodium'],HEPARIN SODIUM,20210511,"['Fresenius Kabi USA, LLC']",N/A
['Oxygen'],OXYGEN,20231003,['Advocate Home Care Products'],N/A
N/A,N/A,20130910,N/A,N/A
N/A,N/A,20240829,N/A,N/A
['Ibuprofen'],IBUPROFEN,20231030,['Geri-Care Pharmaceutical Corp'],N/A
N/A,N/A,20170227,N/A,N/A
N/A,N/A,20160111,N/A,N/A
['HAND SANITIZER 1.85OZ'],ALCOHOL,20230101,['UNIVERSAL DISTRIBUTION CENTER LLC'],N/A
N/A,N/A,20211228,N/A,N/A
N/A,N/A,20111111,N/A,N/A
N/A,N/A,20180412,N/A,N/A
['Syphilitic Miasm'],"PHYTOLACCA DECANDRA, ANACARDIUM ORIENTALE, ARSENICUM ALBUM, AURUM METALLICUM, KALI IODATUM, MERCURIUS SOLUBILIS, NITRICUM ACIDUM, THUJA OCCIDENTALIS",20241030,"['Energique, Inc.']",N/A
N/A,N/A,20200703,N/A,N/A
N/A,N/A,20180821,N/A,N/A
['Fexofenadine HCL'],FEXOFENADINE HCL,20241009,"['PD-Rx Pharmaceuticals, Inc.']",N/A
N/A,N/A,20210730,N/A,N/A
N/A,N/A,20120827,N/A,N/A
['Alka-Seltzer Original Flavor'],ALKA-SELTZER ORIGINAL FLAVOR,20230426,['Bayer HealthCare LLC.'],N/A
N/A,N/A,20221129,N/A,N/A
N/A,N/A,20150121,N/A,N/A
N/A,N/A,20161229,N/A,N/A
['KALI PHOSPHORICUM'],KALI PHOSPHORICUM,20210927,"['Rxhomeo Private Limited d.b.a. Rxhomeo, Inc']",N/A
N/A,N/A,20100101,N/A,N/A
['GI Drainage'],"CINNAMOMUM, GENTIANA LUTEA, SYZYGIUM JAMBOLANUM, ARGENTUM NITRICUM, COLCHICUM AUTUMNALE, COLOSTRUM, COPPER GLUCONATE, LAPPA MAJOR, LYCOPODIUM CLAVATUM, MAGNESIUM GLUCONATE, MANGANESE GLUCONATE, PANCREAS SUIS, POTASSIUM GLUCONATE, RUMEX CRISPUS, SCHROPHULARIA NODOSA, STOMACH (SUIS), AURUM METALLICUM, CALCAREA CARBONICA, CARBO VEGETABILIS, INTESTINE (SUIS), MALUS PUMILA, FLOS, NITRICUM ACIDUM, PRUNUS CERASIFERA, FLOS, ROCK WATER, FAGUS SYLVATICA, FLOS",20210805,"['Deseret Biologicals, Inc.']",N/A
['Hand Recovery'],ALCOHOL,20230730,['Derma Glove'],N/A
['ROCURONIUM BROMIDE'],ROCURONIUM BROMIDE,20240127,"['HF Acquisition Co LLC, DBA HealthFirst']",N/A
N/A,N/A,20141010,N/A,N/A
N/A,N/A,20190812,N/A,N/A
N/A,N/A,20200807,N/A,N/A
['Trubrexa'],LIDOCAINE AND CAPSAICIN,20240627,['Strand Health Group'],N/A
['Meijer SPF 30 Sunscreen'],"AVOBENZONE 3%, HOMOSALATE 15%, OCSTISALATE 5%, OCTOCRYLENE 6%",20240219,['Meijer'],N/A
['Ketoconazole'],KETOCONAZOLE,20240528,"['Preferred Pharmaceuticals, Inc.']",N/A
['Bach Get it Done Motivation Kit'],"ELM, IMPATIENS, VERVAIN",20231016,['Nelson Bach USA Limited'],N/A
N/A,N/A,20141107,N/A,N/A
N/A,N/A,20140401,N/A,N/A
N/A,N/A,20220425,N/A,N/A
N/A,N/A,20110225,N/A,N/A
N/A,N/A,20110928,N/A,N/A
['Dimethyl Fumarate'],DIMETHYL FUMARATE,20210713,['MSN LABORATORIES PRIVATE LIMITED'],N/A
['Anti-Bacterial Hand Gel Bright Christmas Morning'],ALCOHOL,20231024,"['Bath & Body Works, Inc.']",N/A
['Bach Hope and Joy Comfort Kit'],"STAR OF BETHLEHEM, GORSE, SWEET CHESTNUT",20231016,['Nelson Bach USA Limited'],N/A
N/A,N/A,20220323,N/A,N/A
['Lithium carbonate'],LITHIUM CARBONATE,20231016,['Heritage Pharmaceuticals Inc. d/b/a Avet Pharmaceuticals Inc.'],N/A
['Taraxacum Stanno culta 3X'],TARAXACUM STANNO CULTA 3X,20231009,"['Uriel Pharmacy, Inc.']",N/A
N/A,N/A,20231208,N/A,N/A
N/A,N/A,20180518,N/A,N/A
['Venlafaxine Hydrochloride'],VENLAFAXINE,20231128,"['Rising Pharma Holdings, Inc.']",N/A
['Alfuzosin Hydrochloride'],ALFUZOSIN HYDROCHLORIDE,20231009,"['Golden State Medical Supply, Inc.']",N/A
['Naproxen Sodium'],NAPROXEN SODIUM,20191007,"['WinCo Foods, LLC']",N/A
['Good Neighbor Pharmacy Childrens Pain and Fever'],ACETAMINOPHEN,20240523,['Amerisource Bergen'],N/A
['Enalapril Maleate'],ENALAPRIL MALEATE,20231009,"['Golden State Medical Supply, Inc.']",N/A
['Wonderscreen Tinted Broad Spectrum SPF 30 Shade 3'],ZINC OXIDE,20241024,"['Dime Beauty Co, LLC']",N/A
['CaroSpir'],CAROSPIR,20240412,['ATLANTIC BIOLOGICALS CORP.'],N/A
N/A,N/A,20180403,N/A,N/A
N/A,N/A,20190131,N/A,N/A
['Vanadium Muriaticum'],VANADIUM MURIATICUM,20231009,"['Hahnemann Laboratories, INC.']",N/A
N/A,N/A,20180527,N/A,N/A
N/A,N/A,20231222,N/A,N/A
N/A,N/A,20171107,N/A,N/A
N/A,N/A,20101217,N/A,N/A
['ZIRO'],HAMAMELIS VIRGINIANA TOP WATER,20240401,['ZENMED Raging Creations Ltd.'],N/A
N/A,N/A,20181105,N/A,N/A
['Leg Body Makeup'],"OCTISALATE, OCTOCRYLENE",20231009,"['COSMAX USA, CORPORATION']",N/A
['Germanium Muriaticum'],GERMANIUM MURIATICUM,20231009,"['Hahnemann Laboratories, INC.']",N/A
['Leg Body Makeup'],"OCTISALATE, OCTOCRYLENE",20231009,"['COSMAX USA, CORPORATION']",N/A
N/A,N/A,20171003,N/A,N/A
['Leg Body Makeup'],"OCTISALATE, OCTOCRYLENE",20231009,"['COSMAX USA, CORPORATION']",N/A
N/A,N/A,20200414,N/A,N/A
['Leg Body Makeup'],"OCTISALATE, OCTOCRYLENE",20231009,"['COSMAX USA, CORPORATION']",N/A
['Salicylic Acid'],GEL CALLUS REMOVER,20240122,['CVS Pharmacy'],N/A
['Niobium Muriaticum'],NIOBIUM MURIATICUM,20231009,"['Hahnemann Laboratories, INC.']",N/A
N/A,N/A,20150913,N/A,N/A
N/A,N/A,20140305,N/A,N/A
N/A,N/A,20210114,N/A,N/A
['BP Body Wash'],BODY WASH,20231009,['Skin PS Brands'],N/A
['2PK HAND SANITIZER ALOE VERA'],ALCOHOL,20230101,['UNIVERSAL DISTRIBUTION CENTER LLC'],N/A
N/A,N/A,20150227,N/A,N/A
N/A,N/A,20171202,N/A,N/A
N/A,N/A,20180425,N/A,N/A
N/A,N/A,20190910,N/A,N/A
N/A,N/A,20110922,N/A,N/A
['Unithroid'],LEVOTHYROXINE SODIUM,20190619,['Amneal Pharmaceuticals LLC'],N/A
['Tadalafil'],TADALAFIL,20241029,['Bryant Ranch Prepack'],N/A
['Levonorgestrel'],LEVONORGESTREL,20230209,"['GLENMARK THERAPEUTICS INC., USA']",N/A
N/A,N/A,20070330,N/A,N/A
N/A,N/A,20220131,N/A,N/A
['CYANOCOBALAMINE'],CYANOCOBALAMINE INJECTION,20240222,"['Henry Schein, Inc.']",N/A
N/A,N/A,20211213,N/A,N/A
N/A,N/A,20110708,N/A,N/A
N/A,N/A,20190814,N/A,N/A
N/A,N/A,20220907,N/A,N/A
N/A,N/A,20231012,N/A,N/A
['2PK HAND SANITIZER CLASSIC'],ALCOHOL,20230101,['UNIVERSAL DISTRIBUTION CENTER LLC'],N/A
N/A,N/A,20231010,N/A,N/A
N/A,N/A,20231010,N/A,N/A
N/A,N/A,20190222,N/A,N/A
['Bayer Low Dose'],ASPIRIN,20231130,['Bayer HealthCare LLC.'],N/A
N/A,N/A,20100324,N/A,N/A
['Clonidine Hydrochloride'],CLONIDINE HYDROCHLORIDE,20240403,['Bryant Ranch Prepack'],N/A
N/A,N/A,20110630,N/A,N/A
['Mckesson Hand Cleanse and Soothe with Aloe'],CHLOROXYLENOL,20241010,['Mckesson Medical-Surgical Inc.'],N/A
N/A,N/A,20210115,N/A,N/A
N/A,N/A,20190906,N/A,N/A
N/A,N/A,20151112,N/A,N/A
N/A,N/A,20180912,N/A,N/A
['Meijer SPF 50 Sunscreen'],"AVOBENZONE 3%, HOMOSALATE 10%, OCTISALATE 5%, OCTOCRYLENE 10%",20240215,['Meijer'],N/A
['Antibacterial Hand Sanitizer'],ETHYL ALCOHOL,20231106,"['Zhejiang Ayan Biotech Co.,Ltd.']",N/A
N/A,N/A,20111111,N/A,N/A
N/A,N/A,20171107,N/A,N/A
['Meijer SPF 50 Sunscreen'],"AVOBENZONE, HOMOSALATE, OCTISALATE, OCTOCRYLENE",20240219,['Meijer'],N/A
['Meijer SPF 30 Sunscreen'],"AVOBENZONE, HOMOSALATE, OCTISALATE, OCTOCRYLENE",20240402,['Meijer'],N/A
['Promethazine Hydrochloride'],PROMETHAZINE HYDROCHLORIDE,20240522,"['Northwind Pharmaceuticals, LLC']",N/A
['TopCare Effervescent Pain Relief'],ASPIRIN,20240216,['TOPCO ASSOCIATES LLC'],N/A
N/A,N/A,20171130,N/A,N/A
['Rizatriptan Benzoate'],RIZATRIPTAN BENZOATE,20240325,"['Golden State Medical Supply, Inc.']",N/A
['Duloxetine'],DULOXETINE,20231010,"['NuCare Pharmaceuticals,Inc.']",N/A
['nitrofurantoin macrocrystals'],NITROFURANTOIN MACROCRYSTALS,20240801,"['Northwind Pharmaceuticals, LLC']",N/A
['HYDROCHLOROTHIAZIDE'],HYDROCHLOROTHIAZIDE,20231006,"['Northwind Pharmaceuticals, LLC']",N/A
['Minocycline hydrochloride'],MINOCYCLINE HYDROCHLORIDE,20231004,"['Northwind Pharmaceuticals, LLC']",N/A
['Rizatriptan Benzoate'],RIZATRIPTAN BENZOATE,20240325,"['Golden State Medical Supply, Inc.']",N/A
['CVS Effervescent Pain Reliever'],ASPIRIN,20240822,['CVS PHARMACY'],N/A
['Salicylic acid'],MEDICATED CALLUS REMOVERS EXTRA THICK,20240202,['Rite Aid Corporation'],N/A
['Levonorgestrel'],LEVONORGESTREL,20241015,['Rugby Laboratories'],N/A
['Equaline Effervescent Pain Reliever'],ASPIRIN,20240216,"['UNITED NATURAL FOODS, INC. DBA UNFI']",N/A
['Nutrascreen Color Balanced'],ZINC OXIDE,20240719,['DMK - Danne Montague King'],N/A
N/A,N/A,20200709,N/A,N/A
['Lorazepam'],LORAZEPAM,20230607,"['RPK Pharmaceuticals, Inc.']",N/A
['CVS Maximum Strength Boil Relief'],BENZOCAINE,20220331,"['CVS Pharmacy, Inc.']",N/A
['G-40'],TILIA TOMENTOSA BUD,20230123,"['DNA Labs, Inc.']",N/A
N/A,N/A,20160714,N/A,N/A
['Cephalexin'],CEPHALEXIN,20240322,"['Preferred Pharmaceuticals, Inc.']",N/A
['Certain Dri Clinical Strength Roll On'],ALUMINUM CHLORIDE,20240201,"['Clarion Brands, LLC']",N/A
['Doxazosin mesylate'],DOXAZOSIN MESYLATE,20190325,"['Aphena Pharma Solutions - Tennessee, LLC']",N/A
N/A,N/A,20180830,N/A,N/A
['Rolaids Advanced Antacid Anti-gas Wild Berry'],CALCIUM CARBONATE AND MAGNESIUM HYDROXIDE AND SIMETHICONE,20231023,"['Chattem, Inc.']",N/A
['Freds Hydrocortisone with Aloe'],HYDROCORTISONE,20241104,"[""FRED'S, INC.""]",N/A
N/A,N/A,20230614,N/A,N/A
N/A,N/A,20150803,N/A,N/A
N/A,N/A,20240627,N/A,N/A
N/A,N/A,20241101,N/A,N/A
['Acetylcholine Chloride Phenolic'],"ACETYLCHOLINE CHLORIDE,",20240703,"['Energique, Inc.']",N/A
N/A,N/A,20170912,N/A,N/A
N/A,N/A,20220301,N/A,N/A
N/A,N/A,20230929,N/A,N/A
N/A,N/A,20160804,N/A,N/A
['Signature Care Advanced Hand Sanitizer with Aloe'],ALCOHOL,20200710,['ZheJiang Eshine Cosmetic Co Ltd'],N/A
N/A,N/A,20180806,N/A,N/A
['Ciprofloxacin'],CIPROFLOXACIN,20220330,"['RPK Pharmaceuticals, Inc.']",N/A
['Omeprazole'],OMEPRAZOLE,20210416,"['CVS Pharamacy, Inc']",N/A
N/A,N/A,20150128,N/A,N/A
N/A,N/A,20100310,N/A,N/A
N/A,N/A,20190904,N/A,N/A
['Hemorrhoidal Pain Relief with Aloe and VitaminE'],HEMORRHOIDAL PAIN RELIEF WITH ALOE AND VITAMINE,20231011,['NeilMed pharmaceuticals Inc.'],N/A
['BODY GUARD ANTI-PERSPIRANT DEODORANT SPORT'],ALUMINUM ZIRONIUM TETRACHLOROHYDREX GLY,20230101,['PRIMAL ELEMENTS'],N/A
N/A,N/A,20140308,N/A,N/A
N/A,N/A,20100406,N/A,N/A
['Immune Support'],"ACONITUM NAPELLUS, ARGENTUM NITRICUM, ARNICA MONTANA, ARSENICUM ALBUM, ASTRAGALUS MEMBRANACEUS, BAPTISIA TINCTORIA, BRYONIA (ALBA), CALENDULA OFFICINALIS, CORTISONE ACETICUM, ECHINACEA (ANGUSTIFOLIA), EUPATORIUM PERFOLIATUM, EUPHORBIUM OFFICINARUM, GELSEMIUM SEMPERVIRENS, HEPAR SULPHURIS CALCAREUM, INFLUENZINUM (2023-2024), LACHESIS MUTUS, MERCURIUS CORROSIVUS, PHOSPHORUS, PHYTOLACCA DECANDRA, PULSATILLA (PRATENSIS), PYROGENIUM, RHUS TOX, SANGUINARIA CANADENSIS, SPLEEN (SUIS), SULPHUR, THUJA OCCIDENTALIS,",20241022,"['Deseret Biologicals, Inc.']",N/A
N/A,N/A,20130425,N/A,N/A
N/A,N/A,20170123,N/A,N/A
N/A,N/A,20220308,N/A,N/A
['ANTI-PERSPIRANT DEODORANT SPORT'],ALUMINUM ZIRONIUM TETRACHLOROHYDREX GLY,20230101,"['NINGBO LIYUAN DAILY CHEMICAL PRODUCTS CO., LTD.']",N/A
['DANDRUFF'],PYRITHIONE ZINC,20231001,['Primal Elements'],N/A
N/A,N/A,20181228,N/A,N/A
N/A,N/A,20181218,N/A,N/A
N/A,N/A,20191014,N/A,N/A
N/A,N/A,20110929,N/A,N/A
N/A,N/A,20171201,N/A,N/A
N/A,N/A,20170815,N/A,N/A
N/A,N/A,20110601,N/A,N/A
['REPAIRWEAR UPLIFTING FIRMING BROAD SPECTRUM SPF 15 DRY'],"OCTINOXATE, OCTISALATE, AND TITANIUM DIOXIDE",20230727,['CLINIQUE LABORATORIES LLC'],N/A
N/A,N/A,20161107,N/A,N/A
['ESTEE LAUDER MULTI-DEFENSE AQUA UV gel BROAD SPECTRUM SPF 50'],"AVOBENZONE, HOMOSALATE, OCTISALATE, OCTOCRYLENE, AND OXYBENZONE",20230831,['ESTEE LAUDER INC'],N/A
N/A,N/A,20210501,N/A,N/A
N/A,N/A,20131026,N/A,N/A
['Eletriptan HBR'],ELETRIPTAN HBR,20231011,['Direct_Rx'],N/A
['Metformin Hydrochloride'],METFORMIN HYDROCHLORIDE,20241008,"['PD-Rx Pharmaceuticals, Inc.']",N/A
N/A,N/A,20181213,N/A,N/A
['good neighbor pharmacy pain relief extra strength'],ACETAMINOPHEN,20191125,['Amerisource Bergen'],N/A
['Acne Treatment'],BENZOYL PEROXIDE,20240715,['Walgreens Co.'],N/A
N/A,N/A,20131003,N/A,N/A
N/A,N/A,20161219,N/A,N/A
N/A,N/A,20171208,N/A,N/A
['Propranolol Hydrochloride'],PROPRANOLOL HYDROCHLORIDE,20231011,"['NuCare Pharmaceuticals,Inc.']",N/A
['Sunitinib Malate'],SUNITINIB MALATE,20231011,['AvKARE'],N/A
N/A,N/A,20181116,N/A,N/A
['Capsadyn'],CAPSAICIN,20231011,"['Chorda Pharma, Inc']",N/A
N/A,N/A,20180710,N/A,N/A
['citroma'],MAGNESIUM CITRATE,20240925,['BETTER LIVING BRANDS LLC'],N/A
N/A,N/A,20200929,N/A,N/A
N/A,N/A,20131026,N/A,N/A
N/A,N/A,20131118,N/A,N/A
['RUGBY EYE WASH'],"WATER, PURIFIED",20241108,['A-S Medication Solutions'],N/A
['Clear Future Mattifying Treatment'],SALICYLIC ACID,20230720,"['Arbonne International, LLC']",N/A
['Soft Touch'],SUNSCREEN WITH SPF 30,20240719,['Danne Montague King'],N/A
['Vecamyl'],MECAMYLAMINE HYDROCHLORIDE,20221109,"['Vyera Pharmaceuticals, LLC']",N/A
['NAKED SUNDAYS COLLAGEN GLOW 100% MINERAL SUNSCREEN SPF 50'],ZINC OXIDE,20240401,['NAKED SUNDAYS PTY LTD'],N/A
['Sodium Citrate 4% w/v Anticoagulant'],TRISODIUM CITRATE DIHYDRATE,20180705,"['Terumo BCT, Ltd']",N/A
N/A,N/A,20241108,N/A,N/A
['imatinib mesylate'],IMATINIB MESYLATE,20220907,"['Sun Pharmaceutical Industries, Inc.']",N/A
['Burts Bees Extra White Mountain Mint'],SODIUM FLUORIDE,20231011,['Procter & Gamble Manufacturing Company'],N/A
['Bambusa Pulsatilla'],BAMBUSA PULSATILLA,20180518,['Uriel Pharmacy Inc.'],N/A
N/A,N/A,20170820,N/A,N/A
N/A,N/A,20211223,N/A,N/A
N/A,N/A,20220331,N/A,N/A
['DMK MD Satinscreen'],BROAD SPECTRUM SPF 40 SUNSCREEN,20240719,['Danne Montague King'],N/A
N/A,N/A,20190411,N/A,N/A
N/A,N/A,20181010,N/A,N/A
N/A,N/A,20240206,N/A,N/A
['Guanfacine extended-release'],GUANFACINE,20230523,['A-S Medication Solutions'],N/A
